cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,pracText1.started,pracText1.stopped,practInst2.started,practInst2.stopped,fixFuration,image.started,image.stopped,cues.started,cues.stopped,target.started,target.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixationshort.started,fixationshort.stopped,text.started,text.stopped,mainInst.started,mainInst.stopped,instResp.keys,instResp.rt,instResp.started,instResp.stopped,rest.started,rest.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/upper.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,0,0,40,,,,,0.55,231.58428339997772,None,232.15965699998196,232.27105839998694,232.65404910000507,None,right,1,0.5010184000129811,232.65404910000507,None,232.15965699998196,232.6705484999984,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,1,1,28,,,,,0.5,233.17180599999847,None,233.7037422999856,233.8030983999779,234.20295539998915,None,left,1,0.5975717999972403,234.20295539998915,None,233.7037422999856,234.21942769997986,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,2,2,10,,,,,0.55,234.81951309999567,None,235.38641619999544,235.50188279998838,235.88516939998954,None,right,1,0.5751774999953341,235.88516939998954,None,235.38641619999544,235.9016316999914,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,3,3,17,,,,,0.4,236.4846362999815,None,236.88719749997836,237.0006960000028,237.3836270000029,None,right,0,0.40572020001127385,237.3836270000029,None,236.88719749997836,237.39983189999475,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,4,4,41,,,,,0.45,237.81785130000208,None,238.28680760000134,238.39964359998703,238.7826201999851,None,right,1,0.48458920000121,238.7826201999851,None,238.28680760000134,238.79888079999364,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,5,5,30,,,,,0.55,239.28320529998746,None,239.84818529998302,239.9483602999826,240.33150309999473,None,left,1,0.4355154999939259,240.33150309999473,None,239.84818529998302,240.3477995999856,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,6,6,35,,,,,0.5,240.79751539998688,None,241.30557679999038,241.41364779998548,241.79681119997986,None,left,1,0.515588000009302,241.79681119997986,None,241.30557679999038,241.81348199999775,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,7,7,21,,,,,0.4,242.33007100000395,None,242.73409159999574,242.84580509999068,243.22872449998977,None,right,1,0.5626486999972258,243.22872449998977,None,242.73409159999574,243.245245099999,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,8,8,27,,,,,0.55,243.81166109998594,None,244.36625550000463,244.47729589999653,244.86125369998626,None,right,1,0.44565790001070127,244.86125369998626,None,244.36625550000463,244.87762569999904,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,9,9,5,,,,,0.45,245.3271138999844,None,245.7782699999807,245.89348899998004,246.27641920000315,None,right,1,0.5728537999966647,246.27641920000315,None,245.7782699999807,246.29287829998066,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
