cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,pracText1.started,pracText1.stopped,practInst2.started,practInst2.stopped,fixFuration,image.started,image.stopped,cues.started,cues.stopped,target.started,target.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixationshort.started,fixationshort.stopped,text.started,text.stopped,mainInst.started,mainInst.stopped,instResp.keys,instResp.rt,instResp.started,instResp.stopped,rest.started,rest.stopped,endText.started,endText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/both.png,stim/congRight.png,right,0,0,13,13,9,,,,,,,,,,,,,0.45,53.461935500003165,None,53.91321580001386,54.02784729999257,54.41096020000987,None,right,1,0.5074096000171266,54.41096020000987,None,53.91321580001386,54.427471500006504,54.965888400009135,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/congLeft.png,left,0,0,14,14,2,,,,,,,,,,,,,0.55,55.97639570001047,None,56.530140099988785,56.6424573000113,57.02551350000431,None,left,1,0.507946500001708,57.02551350000431,None,56.530140099988785,57.04198360000737,57.560226200002944,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/incongLeft.png,left,0,0,15,15,18,,,,,,,,,,,,,0.5,58.57368299999507,None,59.079230400006054,59.190226500009885,59.573405200004345,None,left,1,0.5191724000032991,59.573405200004345,None,59.079230400006054,59.589945799991256,60.139001200004714,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congRight.png,right,0,0,16,16,11,,,,,,,,,,,,,0.4,61.13881259999471,None,61.54293399999733,61.655047300009755,62.03762590000406,None,right,1,0.6360250000143424,62.03762590000406,None,61.54293399999733,62.05400699999882,62.7195888000133,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/congRight.png,left,180,0,17,17,12,,,,,,,,,,,,,0.4,63.72010830001091,None,64.12446670001373,64.23626179998973,64.61928959999932,None,left,1,0.5736294999951497,64.61928959999932,None,64.12446670001373,64.63570310000796,65.234200100007,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/congLeft.png,right,180,0,18,18,4,,,,,,,,,,,,,0.45,66.23438499998883,None,66.69143800000893,66.80054540000856,67.18377750000218,None,right,1,0.5339385999832302,67.18377750000218,None,66.69143800000893,67.20031650000601,67.75041480001528,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/congRight.png,left,180,0,19,19,13,,,,,,,,,,,,,0.45,68.76594509999268,None,69.21854810000514,69.33177980000619,69.71509230000083,None,left,1,0.52489329999662,69.71509230000083,None,69.21854810000514,69.73174980000476,70.280402400007,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/congLeft.png,left,0,0,20,20,0,,,,,,,,,,,,,0.55,71.28048129999661,None,71.8346436000138,71.9465530999878,72.32986610001535,None,left,1,0.28391779999947175,72.32986610001535,None,71.8346436000138,72.34603590000188,72.64702390000457,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/incongLeft.png,left,0,0,21,21,17,,,,,,,,,,,,,0.55,73.66114889999153,None,74.21506479999516,74.32788019999862,74.7108353000076,None,left,1,0.2698132999939844,74.7108353000076,None,74.21506479999516,74.72724730000482,75.02951349999057,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongLeft.png,right,180,0,22,22,23,,,,,,,,,,,,,0.4,76.04296930000419,None,76.44704230001662,76.55956130000413,76.94240790000185,None,left,0,0.4126807999855373,76.94240790000185,None,76.44704230001662,76.95920440001646,77.38771450001514,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congRight.png,left,180,0,23,23,15,,,,,,,,,,,,,0.55,78.39103719999548,None,78.9460301999934,79.0573718000087,79.4403491000121,None,left,1,0.9266268000064883,79.4403491000121,None,78.9460301999934,79.4568672000023,80.41704420000315,None,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.42215060000308,None,space,2.572947899985593,81.42215060000308,None,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,0,0,10,,,,,0.45,84.0560215000005,None,84.51906520000193,84.61915959999897,85.00264049999532,None,right,1,1.2791338999813888,85.00264049999532,None,84.51906520000193,85.01905350000015,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,1,1,42,,,,,0.4,86.30384649999905,None,86.72141200001352,86.83365849999245,87.21757249999791,None,right,1,0.4139566000085324,87.21757249999791,None,86.72141200001352,87.23412619999726,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,2,2,46,,,,,0.55,87.65005600001314,None,88.20197650001501,88.31619400001364,88.69967760000145,None,left,1,0.5754829999932554,88.69967760000145,None,88.20197650001501,88.71588910001446,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,3,3,8,,,,,0.55,89.29875230000471,None,89.85327469999902,89.9651836999983,90.34813440000289,None,right,1,0.5981031999981496,90.34813440000289,None,89.85327469999902,90.36420989999897,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,4,4,43,,,,,0.5,90.96528910001507,None,91.48497359998873,91.5963740000152,91.9803513000079,None,right,1,0.6582886000105646,91.9803513000079,None,91.48497359998873,91.99675690001459,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,5,5,23,,,,,0.5,92.6637655000086,None,93.18345660000341,93.29547780001303,93.67858549999073,None,right,1,0.7643720000050962,93.67858549999073,None,93.18345660000341,93.69506570001249,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,6,6,19,,,,,0.5,94.4613243000058,None,94.96560820000013,95.07743890001439,95.46069669999997,None,left,1,0.6312869999965187,95.46069669999997,None,94.96560820000013,95.47721270000329,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,7,7,31,,,,,0.5,96.10997580000549,None,96.61410629999591,96.7257845000131,97.10936329999822,None,left,1,0.7384328999905847,97.10936329999822,None,96.61410629999591,97.12590300000738,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,8,8,45,,,,,0.4,97.8758172999951,None,98.27921139998944,98.39152070001,98.77478279999923,None,left,1,0.5327606000064407,98.77478279999923,None,98.27921139998944,98.79091840001638,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,9,9,6,,,,,0.5,99.3238180000044,None,99.82323030001135,99.92332739999983,100.32309489999898,None,right,1,0.5293046000006143,100.32309489999898,None,99.82323030001135,100.32309489999898,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,10,10,13,,,,,0.55,100.8742690999934,None,101.44380969999474,101.55535149999196,101.93878419999965,None,left,1,0.5357433999888599,101.93878419999965,None,101.44380969999474,101.95501609999337,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,11,11,20,,,,,0.45,102.50456040000427,None,102.95880319998832,103.07099609999568,103.453958099999,None,right,1,0.6611144999915268,103.453958099999,None,102.95880319998832,103.47060699999565,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,12,12,44,,,,,0.4,104.1371780000045,None,104.55274559999816,104.65285380001296,105.03623590001371,None,left,1,0.5945895999902859,105.03623590001371,None,104.55274559999816,105.0528376000002,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,13,13,11,,,,,0.55,105.65190060000168,None,106.2064992999949,106.31845290001365,106.70120159999351,None,right,1,0.559488800005056,106.70120159999351,None,106.2064992999949,106.71761540000443,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,14,14,5,,,,,0.45,107.2841669000045,None,107.73599970000214,107.85004960000515,108.23362889999407,None,right,1,0.6644608000060543,108.23362889999407,None,107.73599970000214,108.25017630000366,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,15,15,25,,,,,0.55,108.91717070000595,None,109.48714929999551,109.59866369998781,109.98190980000072,None,right,1,0.62587399999029,109.98190980000072,None,109.48714929999551,109.99858939999831,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,16,16,7,,,,,0.45,110.63117700000294,None,111.08526910000364,111.19773539999733,111.58022760000313,None,right,1,0.6143108000105713,111.58022760000313,None,111.08526910000364,111.59664969998994,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,17,17,37,,,,,0.55,112.21425889999955,None,112.7792327000061,112.8792373999895,113.26267230001395,None,right,1,0.46966689999680966,113.26267230001395,None,112.7792327000061,113.27940100000706,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,18,18,47,,,,,0.55,113.76213079999434,None,114.31587389999186,114.42811400000937,114.8115364999976,None,left,1,0.5439485999813769,114.8115364999976,None,114.31587389999186,114.82800109998789,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,19,19,18,,,,,0.45,115.37779170001158,None,115.83177479999722,115.94392049999442,116.3262539000134,None,left,1,0.5330233999993652,116.3262539000134,None,115.83177479999722,116.34282419999363,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,20,20,39,,,,,0.4,116.87594140000874,None,117.28007549999165,117.39243330000318,117.77583070000401,None,right,1,0.5809447999927215,117.77583070000401,None,117.28007549999165,117.79216770001221,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,21,21,12,,,,,0.5,118.3747704999987,None,118.87903479998931,118.99139969999669,119.37438970000949,None,left,1,0.5533806000021286,119.37438970000949,None,118.87903479998931,119.39103759999853,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,22,22,34,,,,,0.4,119.95683330000611,None,120.35970259999158,120.4730344999989,120.85675219999393,None,left,1,0.577116800006479,120.85675219999393,None,120.35970259999158,120.87307649999275,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,23,23,14,,,,,0.45,121.45659330001217,None,121.92607849999331,122.03859820001526,122.42171029999736,None,left,1,0.5510496000060812,122.42171029999736,None,121.92607849999331,122.43848770001205,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,24,24,29,,,,,0.5,122.98865889999433,None,123.50659189998987,123.62078810000094,124.00384379999014,None,left,1,0.5618296999891754,124.00384379999014,None,123.50659189998987,124.02052670001285,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,25,25,28,,,,,0.55,124.58616800000891,None,125.13995149999391,125.25279790000059,125.63576100001228,None,left,1,0.5671647000126541,125.63576100001228,None,125.13995149999391,125.65219620001153,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,26,26,1,,,,,0.45,126.21988610000699,None,126.68924969999352,126.80134149998776,127.18453950001276,None,left,1,0.5600006000022404,127.18453950001276,None,126.68924969999352,127.20121269999072,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,27,27,9,,,,,0.4,127.76770990001387,None,128.18328990001464,128.28342500000144,128.66665639998973,None,right,1,0.6030025999934878,128.66665639998973,None,128.18328990001464,128.6830675000092,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,28,28,35,,,,,0.55,129.29884010000387,None,129.85183379999944,129.9654362000001,130.3484890999971,None,left,1,0.5421340000175405,130.3484890999971,None,129.85183379999944,130.3648799000075,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,29,29,15,,,,,0.5,130.9145939000009,None,131.4195572999888,131.5306075999979,131.914237399993,None,left,1,0.9133708000008482,131.914237399993,None,131.4195572999888,131.9303702999896,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,30,30,27,,,,,0.4,132.84582210000372,None,133.2501780000166,133.36254319999716,133.74583420000272,None,right,1,0.6822963000158779,133.74583420000272,None,133.2501780000166,133.76226409999072,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,31,31,40,,,,,0.4,134.44501900000614,None,134.8487504000077,134.96126700000605,135.34487359999912,None,right,1,0.5419968999922276,135.34487359999912,None,134.8487504000077,135.36102630000096,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,32,32,30,,,,,0.45,135.91083169999183,None,136.35976839999785,136.46007249999093,136.843314800004,None,left,1,0.6541339999821503,136.843314800004,None,136.35976839999785,136.8599954000092,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,33,33,33,,,,,0.45,137.52533249999397,None,137.97968990000663,138.09216060000472,138.47544860001653,None,left,1,1.1423692000098526,138.47544860001653,None,137.97968990000663,138.4918195999926,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,34,34,41,,,,,0.45,139.64132500000414,None,140.09490630001528,140.20707870001206,140.59016359999077,None,right,1,0.5474550999933854,140.59016359999077,None,140.09490630001528,140.60675169999013,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,35,35,26,,,,,0.55,141.15587479999522,None,141.7092074000102,141.82222360000014,142.20550670000375,None,left,0,0.4225769000186119,142.20550670000375,None,141.7092074000102,142.22189960000105,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,36,36,36,,,,,0.4,142.65539279999211,None,143.05714499999885,143.1714462999953,143.55442040000344,None,right,1,0.6523886000213679,143.55442040000344,None,143.05714499999885,143.57070780001231,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,37,37,0,,,,,0.55,144.23715719999745,None,144.79042870001285,144.90305839999928,145.28660520000267,None,left,1,0.47758669999893755,145.28660520000267,None,144.79042870001285,145.3030953000125,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/lower.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,38,38,4,,,,,0.4,145.7853102000081,None,146.19025869999314,146.30216170000494,146.685281699989,None,right,1,0.6056709999975283,146.685281699989,None,146.19025869999314,146.70177220000187,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,39,39,22,,,,,0.55,147.3179014000052,None,147.870785600011,147.98421990001225,148.36714009998832,None,right,1,0.7697572000033688,148.36714009998832,None,147.870785600011,148.3836375999963,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,40,40,3,,,,,0.55,149.16629829999874,None,149.72141110000666,149.8326081999985,150.21562490001088,None,left,1,0.7679309000086505,150.21562490001088,None,149.72141110000666,150.23225510001066,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,41,41,16,,,,,0.4,151.0153641999932,None,151.4188117000158,151.5309630999982,151.91422310000053,None,left,1,0.6172553999931552,151.91422310000053,None,151.4188117000158,151.93070630001603,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,42,42,2,,,,,0.4,152.54727820001426,None,152.96293159999186,153.06300799999735,153.44620539998868,None,left,1,0.488406299991766,153.44620539998868,None,152.96293159999186,153.46277230000123,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,43,43,17,,,,,0.55,153.9618926999974,None,154.51663580001332,154.62835790001554,155.01167539999005,None,left,1,0.4920091000094544,155.01167539999005,None,154.51663580001332,155.02822350000497,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,44,44,32,,,,,0.4,155.52841659999103,None,155.93146120000165,156.04405910000787,156.4272697000124,None,left,1,0.49582620000001043,156.4272697000124,None,155.93146120000165,156.44382829999086,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/centre.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,45,45,38,,,,,0.5,156.94527230001404,None,157.46186050001415,157.57618329999968,157.95933979999973,None,left,0,0.5568348999950103,157.95933979999973,None,157.46186050001415,157.97566640001605,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/upper.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,46,46,24,,,,,0.5,158.54194719999214,None,159.0451880999899,159.15805349999573,159.5412433000165,None,right,1,0.5947744000004604,159.5412433000165,None,159.0451880999899,159.5577767000068,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,47,47,21,,,,,0.5,160.15715929999715,None,160.65987120001228,160.77344530000119,161.15657890000148,None,right,1,0.6608428000181448,161.15657890000148,None,160.65987120001228,161.1726628000033,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/both.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,1,0,48,45,,,,,0.45,161.84036180001567,None,162.3093544000003,162.4215482000145,162.8052033999993,None,left,1,0.546793899993645,162.8052033999993,None,162.3093544000003,162.82175380000263,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,1,1,49,35,,,,,0.45,163.3728598000016,None,163.84168179999688,163.95445469999686,164.33731120001175,None,left,1,0.6104212999925949,164.33731120001175,None,163.84168179999688,164.3538574000122,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
stim/blank.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,1,2,50,19,,,,,0.4,164.97018770000432,None,165.372031100007,165.48638419999043,165.86900649999734,None,left,1,0.5305532999918796,165.86900649999734,None,165.372031100007,165.88537999999244,,,,,,,,,,,,,0,001,2020_Jun_30_1059,ANT,2020.1.3,60.075719432858385,
